"","salary","age","elevel","car","zipcode","credit","brand","Age_Level","Age_Brackets"
"386",85140.33195,66,"4","11","5",355718.3632,"Sony",3,"60+"
"387",50684.45393,65,"1","8","1",309260.858,"Acer",3,"60+"
"388",21918.40956,30,"2","10","3",232845.4677,"Sony",1,"<40"
"389",35650.34077,37,"2","8","5",202044.0247,"Sony",1,"<40"
"390",120762.8232,57,"0","9","2",161888.201,"Acer",2,"40-60"
"391",28074.26707,68,"2","11","6",336641.3402,"Acer",3,"60+"
"392",134369.2194,43,"4","17","8",454108.3981,"Sony",2,"40-60"
"393",72072.6261,74,"1","1","5",310383.499,"Acer",3,"60+"
"394",33582.74637,41,"2","5","4",309469.165,"Sony",2,"40-60"
"395",52508.98305,41,"4","12","7",112719.2392,"Sony",2,"40-60"
"396",125507.2909,39,"2","6","8",432605.7892,"Sony",1,"<40"
"397",31456.96591,75,"3","6","7",187175.5396,"Acer",3,"60+"
"398",57417.5416,67,"2","11","8",245629.2758,"Acer",3,"60+"
"399",128443.6006,52,"0","6","6",365414.5558,"Sony",2,"40-60"
"400",43844.93066,20,"1","7","1",233617.5816,"Sony",1,"<40"
"401",77137.16111,63,"0","16","6",113683.5695,"Acer",3,"60+"
"402",123739.4464,29,"3","4","3",224836.8225,"Sony",1,"<40"
"403",39736.10098,60,"1","18","6",157370.8702,"Acer",3,"60+"
"404",44723.7072,63,"0","1","7",44446.52063,"Acer",3,"60+"
"405",43343.4613,29,"2","20","8",52719.67423,"Sony",1,"<40"
"406",87155.8692,51,"0","7","6",18499.66453,"Acer",2,"40-60"
"407",55984.0958,59,"1","15","1",129109.6003,"Acer",2,"40-60"
"408",37227.75332,27,"1","13","2",283718.7395,"Sony",1,"<40"
"409",93365.93752,59,"1","13","1",165626.0304,"Acer",2,"40-60"
"410",39356.94958,45,"1","7","8",163175.3107,"Sony",2,"40-60"
"411",117416.4027,69,"2","1","4",88340.45875,"Sony",3,"60+"
"412",96194.72257,63,"2","18","7",297686.1947,"Sony",3,"60+"
"413",86617.35541,49,"0","3","5",0,"Acer",2,"40-60"
"414",24857.23896,67,"0","17","1",115343.8228,"Sony",3,"60+"
"415",147433.1786,62,"0","5","2",305400.2687,"Sony",3,"60+"
"416",77488.79907,67,"3","9","1",215682.8421,"Acer",3,"60+"
"417",123755.2725,46,"2","15","7",303085.9041,"Acer",2,"40-60"
"418",142248.7374,62,"3","15","1",121725.7695,"Sony",3,"60+"
"419",83675.28827,50,"3","16","2",15254.61431,"Acer",2,"40-60"
"420",53723.67165,42,"2","10","2",371135.0093,"Sony",2,"40-60"
"421",113880.9272,54,"1","20","4",236705.3322,"Acer",2,"40-60"
"422",47344.6611,50,"4","10","8",110516.3746,"Sony",2,"40-60"
"423",122498.2133,57,"0","4","7",393515.2137,"Acer",2,"40-60"
"424",21382.34857,65,"1","8","1",434788.3632,"Sony",3,"60+"
"425",20358.59768,76,"4","16","6",330197.1132,"Sony",3,"60+"
"426",50977.2587,67,"0","6","4",55907.80182,"Acer",3,"60+"
"427",70251.68358,68,"1","3","4",181439.2043,"Acer",3,"60+"
"428",41934.88511,31,"4","18","2",267103.2679,"Sony",1,"<40"
"429",104290.6306,40,"1","18","4",361985.5942,"Acer",2,"40-60"
"430",25441.66705,69,"2","11","7",0,"Acer",3,"60+"
"431",94419.25634,67,"2","12","6",205764.289,"Sony",3,"60+"
"432",36666.60357,77,"0","8","0",8796.513491,"Acer",3,"60+"
"433",124819.7593,58,"4","6","1",357089.3782,"Acer",2,"40-60"
"434",115743.3083,72,"2","7","3",394712.4933,"Sony",3,"60+"
"435",145579.842,60,"4","12","7",123743.8056,"Sony",3,"60+"
"436",30731.856,67,"3","12","6",460325.3039,"Acer",3,"60+"
"437",76194.4807,24,"2","1","3",386230.8884,"Acer",1,"<40"
"438",84485.72201,53,"3","16","4",35093.9807,"Acer",2,"40-60"
"439",69060.41857,62,"4","15","4",175509.3498,"Acer",3,"60+"
"440",147664.5478,59,"0","14","2",259877.2238,"Sony",2,"40-60"
"441",108134.8989,62,"0","17","1",409078.0066,"Sony",3,"60+"
"442",106135.5539,64,"3","4","0",380742.6539,"Sony",3,"60+"
"443",150000,31,"0","4","6",369432.2179,"Sony",1,"<40"
"444",120488.2833,71,"1","16","2",82909.52356,"Sony",3,"60+"
"445",70484.28842,64,"4","16","3",269514.3115,"Acer",3,"60+"
"446",67682.15601,62,"2","19","8",124058.8258,"Acer",3,"60+"
"447",60052.25932,23,"2","13","7",443870.3521,"Acer",1,"<40"
"448",88358.0187,35,"2","15","4",58007.02864,"Acer",1,"<40"
"449",127070.4276,73,"3","13","5",204311.8872,"Sony",3,"60+"
"450",27113.58906,73,"0","7","4",175190.5652,"Sony",3,"60+"
"451",67812.00897,61,"2","19","0",338751.5348,"Acer",3,"60+"
"452",113661.9685,64,"0","17","8",48868.13701,"Sony",3,"60+"
"453",58703.7816,40,"4","17","7",309403.2272,"Acer",2,"40-60"
"454",136559.1505,62,"4","12","6",134969.6053,"Sony",3,"60+"
"455",109693.1104,39,"2","16","5",236985.5141,"Acer",1,"<40"
"456",30520.8201,64,"2","3","8",470382.8956,"Acer",3,"60+"
"457",32072.89696,65,"3","15","8",0,"Acer",3,"60+"
"458",101915.9035,78,"1","2","1",168794.7936,"Sony",3,"60+"
"459",28591.70865,27,"0","3","7",123190.8637,"Sony",1,"<40"
"460",74424.89987,71,"2","14","6",17805.79154,"Acer",3,"60+"
"461",43954.30755,41,"0","2","0",305835.191,"Sony",2,"40-60"
"462",140666.1391,74,"4","13","3",237007.2206,"Sony",3,"60+"
"463",131764.773,39,"3","3","6",447096.6712,"Sony",1,"<40"
"464",40330.36996,20,"0","14","2",395649.5244,"Sony",1,"<40"
"465",129555.8395,34,"0","19","8",268314.4386,"Sony",1,"<40"
"466",111910.5831,32,"1","2","0",154482.1602,"Sony",1,"<40"
"467",82883.2706,34,"3","11","0",484508.3294,"Acer",1,"<40"
"468",22464.69303,42,"2","15","3",189268.7994,"Sony",2,"40-60"
"469",75517.19467,35,"3","14","7",441590.4132,"Acer",1,"<40"
"470",134747.435,31,"3","12","6",91338.95486,"Sony",1,"<40"
"471",125058.2167,39,"4","15","7",45635.5091,"Acer",1,"<40"
"472",72930.74497,32,"0","12","0",310391.17,"Acer",1,"<40"
"473",144729.5232,52,"1","12","0",147380.8855,"Sony",2,"40-60"
"474",35963.65397,39,"0","20","1",83010.15218,"Sony",1,"<40"
"475",46319.91603,67,"0","11","5",23218.8204,"Acer",3,"60+"
"476",130084.7315,50,"2","18","0",239895.3137,"Sony",2,"40-60"
"477",66513.32576,55,"2","17","8",462989.6786,"Sony",2,"40-60"
"478",20492.18899,30,"4","16","3",207847.6398,"Sony",1,"<40"
"479",95347.05695,41,"3","1","5",440664.1779,"Acer",2,"40-60"
"480",58219.96658,36,"1","8","5",103387.5698,"Acer",1,"<40"
"481",109703.9173,54,"2","5","4",50913.20158,"Acer",2,"40-60"
"482",34268.94607,60,"3","13","0",244495.1729,"Acer",3,"60+"
"483",74949.90618,57,"3","3","6",151914.1405,"Sony",2,"40-60"
"484",137443.8435,74,"3","13","6",298857.295,"Sony",3,"60+"
"485",135524.6908,70,"3","11","5",375529.3419,"Sony",3,"60+"
"486",117943.4244,51,"4","9","6",472659.997,"Acer",2,"40-60"
"487",108041.6603,22,"0","18","2",404858.1033,"Sony",1,"<40"
"488",150000,23,"0","11","8",284343.5281,"Sony",1,"<40"
"489",76259.47281,49,"2","3","5",62168.75351,"Sony",2,"40-60"
"490",72386.56674,34,"4","17","1",175333.4339,"Acer",1,"<40"
"491",137212.2175,74,"0","12","3",0,"Sony",3,"60+"
"492",20000,32,"4","3","2",153224.2065,"Sony",1,"<40"
"493",77925.28065,40,"3","12","5",168427.8284,"Acer",2,"40-60"
"494",141473.956,53,"4","3","1",229324.1906,"Sony",2,"40-60"
"495",65435.77839,39,"2","8","6",138134.6882,"Sony",1,"<40"
"496",86967.12615,46,"4","13","2",403122.4687,"Acer",2,"40-60"
"497",39444.95719,48,"3","5","7",55049.58511,"Sony",2,"40-60"
"498",117416.1721,38,"4","19","4",468239.7293,"Acer",1,"<40"
"499",82893.42192,71,"0","3","4",0,"Sony",3,"60+"
"500",103097.3636,24,"0","18","5",49993.76398,"Sony",1,"<40"
"501",55557.82551,76,"3","15","6",49749.83499,"Acer",3,"60+"
"502",44813.59928,63,"0","15","0",126135.2913,"Acer",3,"60+"
"503",81681.68733,76,"4","10","2",291713.7229,"Sony",3,"60+"
"504",24197.85408,20,"3","11","6",130022.3926,"Sony",1,"<40"
"505",136610.9443,64,"3","12","3",303383.3254,"Sony",3,"60+"
"506",40594.40433,50,"3","20","1",429041.5292,"Sony",2,"40-60"
"507",90137.82453,72,"3","1","3",5e+05,"Sony",3,"60+"
"508",41055.19292,45,"2","5","7",243582.2964,"Sony",2,"40-60"
"509",46829.85485,61,"3","4","4",276588.8442,"Sony",3,"60+"
"510",136181.9217,33,"2","3","4",118632.1089,"Sony",1,"<40"
"511",107338.3972,65,"1","7","7",215854.2633,"Sony",3,"60+"
"512",48670.76233,23,"0","13","8",30936.45077,"Acer",1,"<40"
"513",145817.1597,41,"4","13","2",166560.9515,"Sony",2,"40-60"
"514",104734.8604,20,"2","8","6",464828.1003,"Sony",1,"<40"
"515",25602.69168,57,"4","11","8",273511.3618,"Sony",2,"40-60"
"516",31135.10648,46,"4","10","0",265472.0534,"Sony",2,"40-60"
"517",49669.08461,36,"1","12","2",393798.1357,"Acer",1,"<40"
"518",146084.4597,31,"1","2","2",46249.325,"Sony",1,"<40"
"519",67446.92311,27,"4","19","8",447767.9247,"Acer",1,"<40"
"520",124897.6676,74,"3","4","6",417882.4731,"Sony",3,"60+"
"521",56617.90663,61,"2","7","6",135835.6572,"Sony",3,"60+"
"522",139324.845,37,"2","16","0",487988.4813,"Sony",1,"<40"
"523",44373.43974,56,"1","10","2",19996.13603,"Sony",2,"40-60"
"524",26817.40649,67,"2","4","6",135701.7724,"Acer",3,"60+"
"525",32388.3192,66,"2","4","2",211757.064,"Acer",3,"60+"
"526",115964.7441,53,"1","15","6",336549.3429,"Acer",2,"40-60"
"527",119213.681,72,"4","17","5",356428.9738,"Sony",3,"60+"
"528",25658.91522,52,"1","4","7",61896.99447,"Sony",2,"40-60"
"529",80540.50527,33,"0","20","7",404760.2226,"Acer",1,"<40"
"530",149735.1894,45,"2","1","6",447153.4562,"Sony",2,"40-60"
"531",142633.7923,78,"2","14","5",417128.3901,"Sony",3,"60+"
"532",72669.77866,45,"0","12","0",325060.7056,"Acer",2,"40-60"
"533",70914.08815,66,"1","7","0",5e+05,"Acer",3,"60+"
"534",22968.37906,55,"0","11","1",471949.3255,"Sony",2,"40-60"
"535",115376.3401,45,"2","9","2",420504.2204,"Acer",2,"40-60"
"536",89600.04692,37,"1","20","6",362611.5932,"Acer",1,"<40"
"537",20000,29,"2","19","5",176410.1049,"Sony",1,"<40"
"538",129126.9484,32,"3","14","4",236372.4202,"Sony",1,"<40"
"539",27117.17518,23,"2","3","8",254577.8254,"Sony",1,"<40"
"540",128317.1283,48,"4","14","7",361202.8463,"Sony",2,"40-60"
"541",73284.45627,71,"0","2","7",355150.5763,"Acer",3,"60+"
"542",77848.02182,54,"0","3","1",358252.6996,"Acer",2,"40-60"
"543",130049.0236,53,"1","15","1",45908.1934,"Sony",2,"40-60"
"544",70863.14168,53,"1","14","5",475179.2477,"Acer",2,"40-60"
"545",76156.03008,80,"4","15","3",57003.89519,"Acer",3,"60+"
"546",137260.1385,32,"3","2","1",11433.61391,"Sony",1,"<40"
"547",46566.80562,79,"4","14","6",294168.6734,"Acer",3,"60+"
"548",80753.24842,78,"4","19","3",477387.1922,"Sony",3,"60+"
"549",34970.73736,29,"0","18","0",71451.70164,"Sony",1,"<40"
"550",67943.076,72,"2","2","2",153466.8671,"Acer",3,"60+"
"551",28062.16914,78,"4","12","2",139336.4413,"Acer",3,"60+"
"552",110809.1493,34,"2","12","1",99188.38133,"Sony",1,"<40"
"553",50245.84571,46,"4","14","6",303771.6116,"Sony",2,"40-60"
"554",78135.95379,69,"0","18","3",199758.5092,"Sony",3,"60+"
"555",69063.15202,63,"1","3","6",342332.7824,"Acer",3,"60+"
"556",106712.4173,77,"3","18","4",98341.96063,"Sony",3,"60+"
"557",40449.44618,30,"2","6","2",12981.22931,"Sony",1,"<40"
"558",101672.2933,54,"3","15","6",182238.6923,"Acer",2,"40-60"
"559",76514.17111,34,"2","20","2",155711.0036,"Acer",1,"<40"
"560",91718.71364,72,"3","4","4",336327.5275,"Sony",3,"60+"
"561",114053.9422,27,"3","5","3",243121.5844,"Sony",1,"<40"
"562",94164.95649,42,"4","1","1",111020.5218,"Acer",2,"40-60"
"563",40827.49603,53,"1","6","2",218957.0749,"Sony",2,"40-60"
"564",65202.86578,50,"3","7","6",370855.3132,"Sony",2,"40-60"
"565",36090.44613,77,"4","20","4",23231.39832,"Acer",3,"60+"
"566",59860.55764,67,"4","11","5",275116.5015,"Acer",3,"60+"
"567",40710.53773,51,"2","14","4",66004.91997,"Sony",2,"40-60"
"568",128514.3376,68,"2","18","7",434086.3914,"Sony",3,"60+"
"569",24607.85535,65,"0","2","3",486363.0787,"Sony",3,"60+"
"570",136027.1927,35,"1","13","7",330936.1817,"Sony",1,"<40"
"571",43730.98464,58,"3","2","5",279438.6263,"Sony",2,"40-60"
"572",53626.34385,68,"0","19","0",215830.6788,"Acer",3,"60+"
"573",146582.7532,34,"2","12","0",191514.4631,"Sony",1,"<40"
"574",32252.30356,28,"4","14","3",111620.1248,"Sony",1,"<40"
"575",138142.7203,21,"1","17","1",467252.662,"Sony",1,"<40"
"576",127101.3747,20,"2","5","2",63083.16598,"Sony",1,"<40"
"577",81121.27129,27,"3","19","7",192838.5728,"Acer",1,"<40"
"578",142054.1063,38,"2","20","4",0,"Sony",1,"<40"
"579",129282.8602,63,"0","15","6",489610.0856,"Sony",3,"60+"
"580",59286.97084,59,"1","15","2",262798.9558,"Acer",2,"40-60"
"581",82826.89722,61,"0","4","0",298506.9452,"Sony",3,"60+"
"582",90829.11784,38,"2","5","2",369929.8723,"Acer",1,"<40"
"583",129600.4844,53,"1","12","5",203907.9586,"Sony",2,"40-60"
"584",76515.37756,60,"2","5","1",41237.86386,"Acer",3,"60+"
"585",20738.6906,46,"3","7","5",318337.2736,"Sony",2,"40-60"
"586",142378.3857,69,"0","16","8",138129.2547,"Sony",3,"60+"
"587",85376.15896,22,"0","6","4",297001.2824,"Acer",1,"<40"
"588",68184.77746,45,"0","19","5",328082.5,"Sony",2,"40-60"
"589",47769.74504,21,"1","16","0",282781.489,"Sony",1,"<40"
"590",70307.39965,31,"0","8","0",319848.8619,"Acer",1,"<40"
"591",77287.92356,73,"3","8","6",215652.5841,"Acer",3,"60+"
"592",24383.6758,27,"0","9","8",291317.5835,"Sony",1,"<40"
"593",107643.1662,44,"2","11","1",438997.0341,"Acer",2,"40-60"
"594",82059.07513,40,"2","12","6",461265.5416,"Acer",2,"40-60"
"595",41714.67173,33,"3","13","1",184406.2068,"Sony",1,"<40"
"596",51230.19674,60,"4","19","2",10941.88757,"Acer",3,"60+"
"597",89673.82126,57,"4","6","6",424680.4201,"Acer",2,"40-60"
"598",63661.22623,69,"1","5","3",259029.327,"Acer",3,"60+"
"599",100595.7219,38,"0","1","5",147765.3036,"Sony",1,"<40"
"600",78520.15654,43,"2","10","1",309563.4174,"Acer",2,"40-60"
"601",82778.02031,31,"3","12","1",313861.0611,"Acer",1,"<40"
"602",58112.91548,49,"4","1","6",116904.3739,"Sony",2,"40-60"
"603",67206.96309,45,"2","13","6",116232.1015,"Sony",2,"40-60"
"604",137817.6371,49,"3","9","3",360582.15,"Sony",2,"40-60"
"605",41528.22382,40,"4","3","3",299716.8339,"Sony",2,"40-60"
"606",35253.91009,55,"2","11","7",409831.9292,"Sony",2,"40-60"
"607",125839.9403,75,"0","2","4",480736.7026,"Sony",3,"60+"
"608",96433.50599,54,"4","7","4",225062.4356,"Acer",2,"40-60"
"609",79240.70055,23,"3","10","7",45323.49876,"Acer",1,"<40"
"610",30739.59492,73,"0","3","1",372064.1992,"Acer",3,"60+"
"611",93471.686,29,"4","1","2",326958.037,"Acer",1,"<40"
"612",30605.23509,67,"1","6","0",300380.2076,"Acer",3,"60+"
"613",140367.9208,77,"0","13","2",129774.2047,"Sony",3,"60+"
"614",120825.2149,39,"1","10","4",31205.50541,"Acer",1,"<40"
"615",79209.1085,55,"1","18","5",20353.70741,"Acer",2,"40-60"
"616",67231.22423,37,"3","2","1",263529.0405,"Acer",1,"<40"
"617",83343.61783,51,"3","11","6",29275.25513,"Acer",2,"40-60"
"618",122195.0708,64,"0","16","1",66612.79795,"Sony",3,"60+"
"619",39486.21787,20,"0","19","6",33042.08346,"Sony",1,"<40"
"620",63687.82015,22,"2","18","2",126930.4507,"Acer",1,"<40"
"621",47173.16302,51,"0","19","6",195950.0044,"Sony",2,"40-60"
"622",40644.54818,62,"1","9","5",382754.7111,"Acer",3,"60+"
"623",146647.5363,66,"2","9","6",22918.69992,"Sony",3,"60+"
"624",70896.28461,79,"3","4","6",402424.639,"Sony",3,"60+"
"625",47002.35576,49,"3","18","0",251361.7726,"Sony",2,"40-60"
"626",30086.99518,41,"0","18","5",301833.1799,"Sony",2,"40-60"
"627",33216.01089,24,"1","3","6",338149.054,"Sony",1,"<40"
"628",76191.7023,32,"4","2","2",53163.72437,"Acer",1,"<40"
"629",104264.1411,80,"4","18","5",261806.8295,"Sony",3,"60+"
"630",29772.22113,23,"0","20","5",498595.1025,"Sony",1,"<40"
"631",59453.59689,65,"1","4","3",287074.8877,"Acer",3,"60+"
"632",107901.0196,47,"2","20","3",122459.7707,"Acer",2,"40-60"
"633",79349.8548,50,"4","7","3",225845.8764,"Acer",2,"40-60"
"634",87339.76022,35,"3","17","2",77764.79266,"Acer",1,"<40"
"635",67565.30043,29,"2","20","3",24548.73934,"Acer",1,"<40"
"636",106207.8865,51,"4","4","5",295812.1248,"Acer",2,"40-60"
"637",83917.98181,75,"0","16","4",264413.1535,"Sony",3,"60+"
"638",23632.85207,28,"4","5","6",425511.0411,"Sony",1,"<40"
"639",127787.3631,62,"4","18","1",94423.17847,"Sony",3,"60+"
"640",135364.222,35,"4","9","7",130668.1823,"Sony",1,"<40"
"641",120117.9155,66,"3","18","0",481416.066,"Sony",3,"60+"
"642",47910.75531,31,"3","12","3",117976.3166,"Acer",1,"<40"
"643",57681.89523,77,"0","1","3",170380.1879,"Acer",3,"60+"
"644",35060.31287,33,"1","18","6",234557.874,"Sony",1,"<40"
"645",51540.12236,69,"1","7","5",120711.0586,"Acer",3,"60+"
"646",38645.11665,52,"1","4","5",359099.5518,"Sony",2,"40-60"
"647",133278.9383,48,"2","13","7",405407.8499,"Sony",2,"40-60"
"648",96888.88163,73,"1","18","2",25686.64813,"Sony",3,"60+"
"649",39402.29272,66,"3","19","6",364299.9498,"Acer",3,"60+"
"650",85326.19637,67,"0","6","6",23231.38312,"Sony",3,"60+"
"651",106442.9717,61,"3","14","6",5e+05,"Sony",3,"60+"
"652",51601.30577,57,"4","10","5",455625.8002,"Sony",2,"40-60"
"653",113939.868,55,"4","8","4",103808.1665,"Acer",2,"40-60"
"654",129999.907,66,"3","14","4",214934.3649,"Sony",3,"60+"
"655",53801.64387,34,"1","10","2",206700.0044,"Sony",1,"<40"
"656",72344.00896,28,"2","18","2",307616.9634,"Acer",1,"<40"
"657",31393.23275,71,"4","1","5",277028.4395,"Acer",3,"60+"
"658",97401.53087,22,"4","5","3",390447.736,"Sony",1,"<40"
"659",65856.39747,33,"0","9","6",182699.1621,"Acer",1,"<40"
"660",65771.47869,40,"2","14","6",27548.44287,"Acer",2,"40-60"
"661",54648.64863,32,"2","10","3",291652.0281,"Acer",1,"<40"
"662",104742.1593,62,"4","17","4",0,"Sony",3,"60+"
"663",53822.6417,70,"4","4","6",248389.3187,"Acer",3,"60+"
"664",67854.08356,67,"4","13","6",1903.794118,"Acer",3,"60+"
"665",110525.7641,46,"2","9","2",327896.2677,"Acer",2,"40-60"
"666",32160.43161,33,"1","13","1",394305.432,"Sony",1,"<40"
"667",44681.18581,43,"0","19","8",33693.53219,"Sony",2,"40-60"
"668",140250.5495,46,"0","15","2",120848.7776,"Sony",2,"40-60"
"669",102210.7106,38,"3","8","0",234591.9337,"Sony",1,"<40"
"670",125201.3879,59,"2","17","6",233400.4151,"Sony",2,"40-60"
"671",114450.8183,68,"3","18","5",83258.59512,"Sony",3,"60+"
"672",43330.167,22,"3","4","0",370846.7566,"Sony",1,"<40"
"673",134511.9284,26,"2","12","4",55480.07419,"Sony",1,"<40"
"674",32881.01014,67,"0","11","1",376424.291,"Acer",3,"60+"
"675",53775.01605,46,"2","16","3",168430.613,"Sony",2,"40-60"
"676",147841.4484,46,"2","20","3",92640.99269,"Sony",2,"40-60"
"677",138428.3776,59,"3","15","2",291339.5164,"Sony",2,"40-60"
"678",122627.9061,52,"0","15","3",156008.35,"Acer",2,"40-60"
"679",87553.69786,39,"4","6","0",150613.4141,"Acer",1,"<40"
"680",140566.5674,64,"4","11","2",278414.9291,"Sony",3,"60+"
"681",144661.7296,49,"0","20","8",71438.57604,"Sony",2,"40-60"
"682",24385.00803,80,"3","4","5",0,"Sony",3,"60+"
"683",59565.84385,53,"1","12","8",267996.0185,"Sony",2,"40-60"
"684",146528.9818,64,"3","1","1",79824.69354,"Sony",3,"60+"
"685",70972.99743,73,"3","5","4",365743.7975,"Acer",3,"60+"
"686",90815.60163,72,"2","1","3",9099.484053,"Sony",3,"60+"
"687",35220.04364,50,"2","15","1",94119.31564,"Sony",2,"40-60"
"688",132024.1642,26,"3","3","1",447693.7152,"Sony",1,"<40"
"689",98929.55706,42,"0","2","2",428279.1669,"Acer",2,"40-60"
"690",44416.80581,61,"2","5","7",379921.6558,"Sony",3,"60+"
"691",124528.7841,37,"3","20","2",55452.10628,"Sony",1,"<40"
"692",108609.1164,33,"2","3","4",165673.2522,"Sony",1,"<40"
"693",63508.00159,58,"3","12","3",484959.6753,"Sony",2,"40-60"
"694",80013.37604,60,"4","14","2",449004.8218,"Acer",3,"60+"
"695",135094.1198,79,"3","20","6",104209.8306,"Sony",3,"60+"
"696",124450.02,37,"0","17","7",255924.2001,"Sony",1,"<40"
"697",94466.54364,55,"0","8","4",263303.4839,"Acer",2,"40-60"
"698",145090.3824,72,"3","13","4",63908.65812,"Sony",3,"60+"
"699",91507.33554,63,"4","4","0",173423.0134,"Sony",3,"60+"
"700",140428.397,43,"1","1","3",239340.2141,"Sony",2,"40-60"
"701",30751.2093,60,"1","20","6",143400.3217,"Sony",3,"60+"
"702",90371.32436,24,"3","16","5",131947.7749,"Acer",1,"<40"
"703",54516.13165,49,"3","4","4",129914.4059,"Sony",2,"40-60"
"704",61027.5641,77,"1","19","7",257104.0338,"Acer",3,"60+"
"705",92353.57184,62,"2","3","0",314306.0841,"Acer",3,"60+"
"706",128602.735,36,"0","1","7",484481.9701,"Sony",1,"<40"
"707",107767.7474,28,"3","19","1",53830.97078,"Sony",1,"<40"
"708",50606.71242,48,"0","14","0",320468.2703,"Sony",2,"40-60"
"709",37490.32724,43,"4","9","7",204502.2418,"Sony",2,"40-60"
"710",29759.47189,47,"1","14","3",436451.9758,"Sony",2,"40-60"
"711",150000,66,"2","8","7",308690.48,"Sony",3,"60+"
"712",32817.89583,33,"3","15","1",13982.29151,"Sony",1,"<40"
"713",36114.89903,80,"2","6","5",18917.54805,"Acer",3,"60+"
"714",109952.6866,22,"4","5","7",333991.6448,"Sony",1,"<40"
"715",95545.28158,44,"4","2","1",0,"Acer",2,"40-60"
"716",51477.34656,68,"1","20","4",137951.7425,"Acer",3,"60+"
"717",107342.9107,58,"1","5","1",392558.9267,"Sony",2,"40-60"
"718",73585.04167,73,"2","14","3",269057.8101,"Acer",3,"60+"
"719",133897.2418,64,"3","10","3",430303.9197,"Sony",3,"60+"
"720",89053.50001,62,"3","4","1",402449.6557,"Sony",3,"60+"
"721",117100.4682,26,"0","18","6",91583.95381,"Sony",1,"<40"
"722",79281.48185,46,"0","15","5",64620.41467,"Acer",2,"40-60"
"723",117947.4157,20,"3","20","1",168296.8413,"Sony",1,"<40"
"724",136060.6514,77,"4","10","6",349372.739,"Sony",3,"60+"
"725",145809.787,67,"3","12","7",176530.3589,"Sony",3,"60+"
"726",117065.2066,29,"0","8","3",335363.4241,"Sony",1,"<40"
"727",115061.0984,34,"2","10","0",137597.8337,"Sony",1,"<40"
"728",22281.9157,74,"1","10","3",56807.26448,"Sony",3,"60+"
"729",80408.14238,76,"2","16","4",5e+05,"Acer",3,"60+"
"730",63360.03173,36,"4","1","3",156789.2463,"Acer",1,"<40"
"731",46173.68976,31,"3","7","0",118500.3659,"Sony",1,"<40"
"732",114940.7887,36,"1","14","1",24416.55836,"Sony",1,"<40"
"733",41565.83756,60,"0","12","6",212055.3685,"Acer",3,"60+"
"734",34963.88809,54,"0","12","6",445084.2861,"Sony",2,"40-60"
"735",144309.6651,35,"0","17","7",8133.248137,"Sony",1,"<40"
"736",20000,52,"1","18","4",408331.7391,"Sony",2,"40-60"
"737",61538.79963,41,"4","2","3",129505.3689,"Sony",2,"40-60"
"738",140734.6102,32,"3","14","4",217061.5754,"Sony",1,"<40"
"739",91711.29002,46,"3","5","7",412867.152,"Acer",2,"40-60"
"740",79092.3862,64,"2","1","8",348886.6264,"Sony",3,"60+"
"741",96639.06459,36,"1","8","7",122288.0237,"Sony",1,"<40"
"742",28538.63801,73,"4","12","1",447753.4423,"Acer",3,"60+"
"743",106800.3193,47,"1","15","1",241939.0469,"Acer",2,"40-60"
